symbol,fiscal_period_end,sales,gross_profit,operating_income,net_income,ebitda,cash_and_equivalents,total_current_assets,total_assets,total_current_liabilities,long_term_debt,total_liabilities,total_equity,net_cash_from_operating_activities,property_and_equipment,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,trade_date,trade_close,trailing_3m_return,trailing_6m_return,trailing_12m_return,relative_6m_vs_spy,realized_vol_3m,drawdown_12m,growth_x_trailing_6m,growth_x_fcf_margin,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date,current_market_cap,market_cap_bucket,sales_2y_cagr,sales_3y_cagr,sales_growth_consistency_3y,sales_growth_volatility_3y,gross_margin_change_1y,operating_margin_change_1y,net_margin_change_1y,ebitda_margin_change_1y,fcf_margin_change_1y,cfo_margin_change_1y,asset_turnover_change_1y,cfo_to_net_income,fcf_to_net_income,accruals_to_assets,debt_change_1y,cash_change_1y,debt_to_ebitda,net_debt_to_ebitda,interest_coverage_proxy,quality_score,fundamental_momentum_score,sector_rel_sales_growth,sector_rel_operating_margin,sector_rel_fcf_margin,sector_rel_quality_score,growth_quality,growth_quality_x_pullback,growth_accel_x_relative_strength
CCL,2019-11-30,20825000000,7917000000,3277000000,2989000000,5437000000,518000000.0,2059000000.0,45058000000.0,9127000000.0,9675000000.0,19693000000.0,25365000000.0,5475000000.0,-5403000000.0,18881000000.0,0.0782981153626498,0.1029606482707483,0.0246625329080985,0.3801680672268908,0.1573589435774309,0.1435294117647058,0.2610804321728691,0.2629051620648259,0.0034573829531812,0.2594477791116447,0.0,,0.214723245594567,0.3814311058545239,0.0114962936659416,0.2255943902706256,0.4621820764348173,2020-02-28,2020-02-28,33.3060417175293,-0.2423786677061026,-0.2110004567189649,-0.3948868613826691,-0.2463129454502695,0.4241386211464712,-0.3957237960402684,-0.0217247438092086,0.0003559743901797,-0.5295875754597508,2020-05-29,-0.5182306588986183,2020-08-27,-0.2136880068088584,2021-03-01,34129838080.0,mid_cap,0.09055966748707256,0.0831223519460269,0.08321943330257614,0.017798374737784863,-0.032468975302636205,-0.018691053774404193,-0.023463861896646898,-0.0217965340895111,-0.11247927294428181,-0.03098816985615288,0.01688597492777738,1.8317162930746065,0.024088323854131313,-0.05517333214967373,0.028477638179647602,-0.011663537470116501,1.779473974618356,1.6842008460548106,11.239276485788112,-0.29238156991616643,-0.519711973385544,0.010453685986433897,-0.010903471918035978,-0.10018859128634751,0.018514389430486833,-0.030103795980987613,-0.007296517962768104,-0.006074701122857942
LEN,2019-11-30,22260000000,2802000000,2461000000,1849000000,2527000000,1214000000.0,19319000000.0,29360000000.0,1345000000.0,7777000000.0,13326000000.0,16034000000.0,1482340000.0,-86500000.0,20572000000.0,0.6267594496283411,0.0820532762978805,-0.5447061733304606,0.1258760107816711,0.1105570530098832,0.0830637915543575,0.1135220125786163,0.06659209344115,0.0627061994609164,0.0038858939802336,0.0,,0.2648841961852861,0.4850318074092553,0.0413487738419618,14.3635687732342,0.7581743869209809,2020-02-28,2020-02-28,53.40242004394531,8.101163095552977e-05,0.2000487250270306,0.262861834811305,0.1647362362957261,0.267753168147308,-0.1527661284236366,0.0164146533076816,0.0051452491099565,0.0049148075265281,2020-05-29,0.2622899832875256,2020-08-27,0.3837378681694654,2021-03-01,20270350336.0,mid_cap,0.32674051427507234,0.26678724023724243,0.28789952355835996,0.29571216220998825,0.012420828981165602,0.021260922346846095,0.0006216371697571055,0.020920418178460798,-0.016031891147677793,-0.0166088593101624,0.038017557123319334,0.8016982152514867,0.7549161709031905,0.01248841961852865,-0.034212632212109406,-0.0072054514608457035,3.0775623268698067,2.5971507716660085,6.498649864986496,-0.32941034877714015,0.044794162926286754,-0.010453685986433897,-0.057705362485583694,-0.0409397747786123,-0.01851438943048689,-0.027029198363591866,-0.0,-0.08973284488150748
MKC,2019-11-30,5347000000,2145000000,958000000,703000000,1117000000,155000000.0,1550000000.0,10362000000.0,2154000000.0,3626000000.0,6905000000.0,3457000000.0,946800000.0,-173700000.0,5409000000.0,0.1189491104675217,-0.0114623775189498,-0.1304114879864716,0.4011595287076865,0.1791658874135029,0.1314755937909107,0.2089021881428838,0.1770712549092949,0.144585749018141,0.0324855058911539,0.0,,0.3499324454738467,1.0488863176164305,0.0149585022196487,0.7195914577530177,0.5160200733449141,2020-02-28,2020-02-28,64.3979721069336,-0.1314782690296668,-0.101545179846987,0.090569112025133,-0.1368576685782916,0.1870925666296939,-0.1538460998675148,0.0011639491866358,-0.001657296439106,0.2031697104446974,2020-05-29,0.4161221765168135,2020-08-27,0.1735301194642053,2021-03-01,12460881920.0,mid_cap,0.05172396252003786,0.07567721741458966,0.07757316920756246,0.07717102788373378,-0.03736884992052569,0.012221905161700408,-0.0410147001636095,0.014041770320735614,0.0217534325086199,0.02525021590023599,-0.01137852259892369,1.3467994310099571,1.0997155049786627,-0.023528276394518422,-0.04525086185844657,0.0055006239045161005,3.246195165622203,3.107430617726052,6.161059018201874,-0.35674935136508673,0.09669875068589336,-0.1039693398032642,0.010903471918036006,0.0409397747786123,-0.04585339201843347,0.004089195744987093,0.0005376403782743818,0.017847812201654385
ABBV,2019-12-31,33266000000,25827000000,12983000000,7882000000,15000000000,39924000000.0,49519000000.0,89115000000.0,15585000000.0,62975000000.0,97287000000.0,-8172000000.0,13324000000.0,-552000000.0,32753000000.0,0.1607952934505245,0.0156626873874148,-0.1451326060631097,0.7763782841339506,0.3902783622918295,0.2369386160043287,0.4509108398965911,0.400529068718812,0.3839355498106174,0.0165935189081945,0.0,,0.7066711552488357,7.706191874694078,0.4480053862986029,3.177350016041065,0.3732929360938113,2020-03-30,2020-03-30,58.49845886230469,-0.1451061053783152,0.0336468983219016,-0.0124120357159256,0.1383095375668384,0.5232261354957987,-0.2305960953367209,0.000527000849972,0.0060134624935989,0.3008813813089255,2020-06-29,0.19169091399946,2020-09-28,0.4952160479738532,2021-03-30,371715538944.0,large_cap,0.0858068277795192,0.0907004190545535,0.09233728206468376,0.07291435055190562,0.012020820695486933,0.1953954508028056,0.0633056663508619,0.2021397349596388,-0.006532498917743379,-0.009418111692142683,-0.178550304235074,1.6904339000253743,1.6204009134737374,-0.06106716041070527,0.11693534179688803,0.31218856462452294,4.198333333333333,1.5367333333333328,4.763795156808257,-0.12377395970015019,0.19008863714716212,-0.025143514162972797,0.21991622574470499,0.2551977761729835,-0.12264492558280862,-0.00193863283748593,-0.00028130746080609555,-0.02007322363045883
ABT,2019-12-31,31904000000,18673000000,4532000000,3687000000,7546000000,4140000000.0,15667000000.0,67887000000.0,10863000000.0,16661000000.0,36586000000.0,31301000000.0,6136000000.0,-1638000000.0,30578000000.0,0.1163928441036874,0.043364510432337,-0.0730283336713504,0.585287111334002,0.1420511534603811,0.115565446339017,0.2365220661985957,0.1923269809428285,0.1409854563691073,0.0513415245737211,0.0,,0.2454225403980143,0.5322833136321523,0.0609836934906535,1.442235110006444,0.4699574292574425,2020-03-30,2020-03-30,70.8604965209961,-0.0883639882541246,-0.0225269223179636,0.0085641592535965,0.0821357169269731,0.6010266799828727,-0.1362945677235599,-0.0009768689578657,0.0061137652935259,0.1266047483442574,2020-06-29,0.3270351611846345,2020-09-28,0.5327887782578207,2021-03-30,147130957824.0,large_cap,0.07926117007812716,0.15228223008832464,0.15774580978180147,0.13972528531895564,0.0008146147678433913,0.022684288393993612,0.03812414867402909,0.008907441304881303,-0.019456691580398783,-0.01370349848682681,0.014744769408991498,1.6642256577163006,1.2199620287496609,-0.03607465346826344,-0.04277360984092099,0.0001556822361316046,2.207924728332892,1.659289689901936,9.058279815137142,-0.01114472407883063,0.136067625387085,0.0025583088819494046,-0.028310983086743402,0.01224768273147342,-0.010015689961489065,-0.0004832855035819682,-4.270503456190573e-05,-0.0059982345420785755
ACGL,2019-12-31,6928000000,2954000000,1991000000,1636000000,2073000000,1683000000.0,11684000000.0,37885000000.0,21018000000.0,2832000000.0,25625000000.0,12260000000.0,2048460000.0,-37840000.0,5451000000.0,-0.031277767904745,0.2709594569803706,0.3022372248851156,0.4263856812933025,0.2873845265588914,0.2361431870669746,0.2992205542725173,0.2956784064665127,0.2902165127020785,0.0054618937644341,0.0,,0.0747525405833443,0.230995106035889,0.0444239144780256,0.5559044628413741,0.1828692094496502,2020-03-30,2020-03-30,29.040441513061523,-0.2824248039241284,-0.2737217443933363,-0.0550742247050263,-0.1690591051483995,0.784678264547111,-0.3661270387483969,-0.0741674952245382,0.078636908688492,-0.0710543556540304,2020-06-29,-0.041912232427652,2020-09-28,0.2822527651701367,2021-03-30,32835635200.0,mid_cap,0.10959753157106378,0.15778494414110966,0.16673678763691693,0.17156492492356135,0.10442640776550943,0.1235613748436098,0.09708613331536939,0.11595142934131211,0.009623960876725401,0.009617133305624803,0.013678074059495698,1.252114914425428,1.2289853300733495,-0.010887158506005022,-0.004488877257614099,-0.005299842428051697,1.3661360347322713,0.5542691751085378,14.639830508474583,0.029097840600113757,0.362835501745738,0.230153255429983,0.1170223900117669,0.1614787390644446,0.03022687471745532,0.007884335088308205,0.0022267317913875705,-0.05109595478161323
ADM,2019-12-31,64656000000,4147000000,1654000000,1379000000,2647000000,5310000000.0,21347000000.0,43997000000.0,13734000000.0,7672000000.0,24772000000.0,19225000000.0,-5452000000.0,-828000000.0,64341000000.0,0.0577530084829354,0.004895789620926,-0.0528572188620093,0.0641394456817619,0.0255815392229646,0.021328260331601,0.0409397426379609,-0.0843231873298688,-0.097129423410047,0.0128062360801781,0.0,,0.1743755256040184,0.3990637191157347,0.1206900470486624,1.554317751565458,1.4695547423687978,2020-03-30,2020-03-30,30.159379959106445,-0.2200457627842651,-0.1107065698557205,-0.1405119531025102,-0.0060439306107837,0.5942140494152985,-0.2208871623230315,-0.0005419960756679,-0.0004755252230174,0.1181374433578221,2020-06-29,0.3216970869520315,2020-09-28,0.6692105039646283,2021-03-30,38749302784.0,mid_cap,0.030985715072410436,0.01220096255003389,0.012766934882662067,0.04161261618352851,-0.0008424476677352938,-0.0057515143509618005,-0.006803102252132501,-0.0050185110416524,-0.009689066561381299,-0.009969353848884713,-0.10615607976036245,-3.9535895576504694,-4.554024655547497,0.1552605859490419,-0.014148462346903617,-0.03871533585242251,2.898375519455987,0.8923309406875698,6.90041710114703,-0.43417115082042007,-0.042951292195847826,-0.035910411929461594,-0.1447805973241599,-0.22586719704768088,-0.4330421167030785,-0.0021256106138921095,-0.00046773160891621924,0.0003194653630809916
AEE,2019-12-31,5910000000,2743000000,1267000000,828000000,2367000000,16000000.0,1431000000.0,28933000000.0,2505000000.0,8915000000.0,20732000000.0,8201000000.0,2170000000.0,-2442000000.0,6291000000.0,0.0184555609519183,-0.0605627086313781,-0.0790182695832965,0.4641285956006768,0.2143824027072758,0.1401015228426396,0.4005076142131979,0.3671742808798646,-0.0460236886632825,0.4131979695431472,0.0,,0.308125669650572,1.0870625533471527,0.0005530017626931,0.5712574850299401,0.2042650260947706,2020-03-30,2020-03-30,65.76924896240234,0.0307612112453739,-0.0103756356412801,0.0900742250100796,0.0942870036036566,0.6755208993793125,-0.0967373073646262,0.0006283765982081,0.0027873192466556,-0.1022149277298887,2020-06-29,0.0160398918532285,2020-09-28,0.0686509505763408,2021-03-30,29435301888.0,mid_cap,-0.02185117003598036,-0.00919108580321537,-0.00849478984531477,0.045101451176650174,0.0198431083967347,-0.0013225726543519,0.010551371833261214,0.017420664602643132,-0.0193188722588953,0.022237068989862996,-0.026894261063046793,2.6207729468599026,-0.3285024154589367,-0.0463830228458853,0.019351096804714973,-3.490931575620001e-05,3.766370933671314,3.759611322348965,5.310151430173864,-0.17463257258611015,-0.05903248033892281,-0.10136891018176569,0.04402026616015128,-0.17476146230091638,-0.1735035384687686,0.010576221611080575,0.0,-0.0074503958689549855
AEP,2019-12-31,15561000000,6498000000,2592000000,1921000000,5332000000,635000000.0,4078000000.0,75892000000.0,10299000000.0,25861000000.0,55979000000.0,19913000000.0,4270100000.0,-6051400000.0,16196000000.0,0.0499837925445705,-0.0392072116571993,-0.0891910042017698,0.4175824175824176,0.1665702718334297,0.1234496497654392,0.3426515005462374,0.2744103849367007,-0.1144720776299723,0.3888824625666731,0.0,,0.3407605544721446,1.2986993421383015,0.0083671533231434,0.3959607728905719,0.2050413745849365,2020-03-30,2020-03-30,66.94256591796875,-0.1051381328838301,-0.0983716878942243,0.0300006022025116,0.0062909513507124,0.5679271349885401,-0.1976419112706384,0.0038568795883448,0.0044881309764776,-0.040939010947431,2020-06-29,-0.0198852420752616,2020-09-28,0.0477212074906066,2021-03-30,68094746624.0,large_cap,0.004398753361256835,-0.016952427508441503,-0.0158420758051457,0.0578009010380338,0.03582148895806592,0.0009120846267119953,0.004654885626145605,0.028808576367427785,-0.04641206281149861,-0.04808899762689517,-0.030355337767722507,2.222852680895367,-0.9272774596564285,-0.030953196647868022,0.026123111337397587,-0.0003969994027551004,4.850150037509376,4.731057764441109,4.123583774796025,-0.3057834695030083,-0.10722430071783647,-0.0800134132075869,-0.0037918647136948036,-0.2432098512676062,-0.3046544353856667,0.011988917210077193,0.0012604923707663336,-0.000561096268354519
AES,2019-12-31,10189000000,2349000000,1093000000,303000000,2138000000,1765000000.0,5231000000.0,33648000000.0,5096000000.0,18305000000.0,28419000000.0,5229000000.0,2466000000.0,-2405000000.0,10736000000.0,0.0195631528964861,-0.0509500745156482,-0.0705132274121344,0.2305427421729315,0.1072725488271665,0.0297379526940818,0.2098341348513102,0.2420257140052998,0.0059868485621748,0.2360388654431249,0.0,,0.5440145030908227,3.500669344042838,0.0524548264384213,1.02649136577708,0.3028114598193057,2020-03-30,2020-03-30,10.800150871276855,-0.3114707921426249,-0.149772983079514,-0.2206317293655728,-0.0451103438345772,0.8271112449573028,-0.3504515955112891,0.0076309446483321,-0.0003050303803567,0.0603693016879181,2020-06-29,0.3337635109700596,2020-09-28,1.0344439392592122,2021-03-30,10319391744.0,mid_cap,-0.016325087092793122,-0.09145456488163661,-0.085441452404876,0.12584663604860816,-0.009118211627366507,-0.0943854243472001,-0.08231495341620129,-0.0852478323618045,-0.014691243837229001,0.023788009087266998,-0.02731369008383383,8.138613861386137,0.20132013201319815,-0.06428316690442223,0.001718755727580401,-0.004400743808495998,8.56173994387278,7.736202057998131,2.3359737776563776,-0.27354636121100984,-0.2544614461008274,-0.0917562760660358,-0.06308958771995801,-0.1227509250754591,-0.2724173270936683,0.01393720748718537,0.00434103305628975,0.003180875933447117
AFL,2019-12-31,22307000000,9044000000,4673000000,3304000000,5955000000,4896000000.0,6496000000.0,152768000000.0,106554000000.0,6569000000.0,123809000000.0,28959000000.0,5455000000.0,0.0,21758000000.0,0.0041999353856094,0.0252320985384686,0.0210321631528591,0.4054332720670641,0.2094858116286367,0.1481149414981844,0.2669565607208499,0.2445420719953377,0.2445420719953377,0.0,0.0,,0.0429998428990364,0.226837943299147,0.0320485965647256,0.060964393640783,0.1460187997486384,2020-03-30,2020-03-30,31.40675163269043,-0.3072355843200538,-0.293984822686083,-0.2596906345117187,-0.1893221834411462,0.9286666813321064,-0.3527181721586998,-0.0074178540148294,0.0061703096573876,-0.014953070787565,2020-06-29,0.0176762276964854,2020-09-28,0.4716780446324446,2021-03-30,59454525440.0,large_cap,0.014661523419304157,-0.0037375209669062714,-0.0033695752871244684,0.0330432128088527,0.017621892344663215,0.01622356326022048,0.0139114301460381,0.01647397960126168,-0.031862009262130814,-0.031862009262130814,-0.008946087791780105,1.651029055690072,1.651029055690072,-0.014080173858399653,0.0018477553814089942,0.0011596032168629984,1.1031066330814432,0.28094038623005757,18.130613487593255,0.003093092475969761,0.008303504978483263,-0.015574103011918996,0.03912367508151218,0.11580429835770381,0.004222126593311326,7.804521414226484e-05,2.3978266970382467e-05,-0.003981855050589706
AIG,2019-12-31,49746000000,11975000000,6811000000,3348000000,11817000000,22768000000.0,73353000000.0,525064000000.0,302406000000.0,35350000000.0,457637000000.0,67427000000.0,-928000000.0,0.0,47389000000.0,-0.0430331179321485,0.0497372808035621,0.0927703987357106,0.2407228721907289,0.1369155308969565,0.0673018936195875,0.2375467374261247,-0.0186547662123587,-0.0186547662123587,0.0,0.0,,0.0673251260798683,0.5242706927491955,0.0433623329727423,0.2425646316541338,0.0947427361235963,2020-03-30,2020-03-30,22.14451026916504,-0.4902183365771441,-0.5334993943179194,-0.3844406289403277,-0.4288367550729826,0.9943839791908146,-0.5474404922557257,-0.0265348091837206,-0.0009278373454288,0.2055138021624445,2020-06-29,0.0978128441776691,2020-09-28,0.908833868025782,2021-03-30,40353996800.0,mid_cap,0.0022793086764634207,-0.016969882738040787,-0.015887378838534968,0.05711442213073739,0.09467632130339221,0.10452404764134869,0.0674285052805214,0.09200663318252389,-0.0199419847651874,-0.0199419847651874,-0.0015795019979686076,-0.27718040621266304,-0.27718040621266304,0.008143769140523813,-0.0028804090594857917,-0.0053425029568813995,2.991452991452989,1.0647372429550654,6.685714285714291,-0.2567775286606409,0.25994147176665583,0.008931079253174504,-0.03344660565016802,-0.1473925398499926,-0.25564849454329935,-0.012771416047039012,-0.00626078233031411,-0.039783356760648855
AIZ,2019-12-31,10087000000,7432000000,828000000,383000000,940000000,2270000000.0,15707000000.0,44291000000.0,32756000000.0,2007000000.0,38609000000.0,5682000000.0,1413400000.0,-107000000.0,8058000000.0,0.2561184723304754,0.2517994539587986,-0.0043190183716768,0.7367899276296223,0.0820858530782194,0.0379696639238624,0.093189253494597,0.1401209477545355,0.1295132348567463,0.0106077128977892,0.0,,0.0453139463999458,0.353220696937698,0.0512519473482197,0.4795152033215288,0.2277437854191596,2020-03-30,2020-03-30,96.44479370117188,-0.1685193729895341,-0.1366411649637225,0.1538199370096622,-0.0319785257187857,0.7349516672695756,-0.2435465266436385,-0.0344061707261594,0.0326113618173663,-0.0568252474525385,2020-06-29,0.1317626822491386,2020-09-28,0.3777525446136018,2021-03-30,12615323648.0,mid_cap,0.2539571036406507,0.10225963352708645,0.11987244737169465,0.2322546977270994,0.027556867316889555,0.0282263345872788,0.0068204953956916975,0.030642715892214303,0.05827967814292159,0.058624298461907115,0.0316329041614021,3.690339425587467,3.410966057441253,-0.02326432006502449,-0.0035069058962892002,0.011654974922509699,2.135106382978723,-0.2797872340425527,9.367214748380668,-0.02673915349249381,0.2038761977276903,0.210993252408411,-0.0882762834689051,0.0007754612191124,-0.025610119375152247,-0.006732904248730444,-0.0011346248023946246,0.00013811584007857446
AJG,2019-12-31,7195000000,2503000000,806000000,669000000,1280000000,2624000000.0,9118000000.0,19635000000.0,8921000000.0,3816000000.0,14419000000.0,5216000000.0,1119200000.0,-138800000.0,6934000000.0,0.1256493506493505,0.0376406114796654,-0.0880087391696851,0.3478804725503822,0.1120222376650451,0.0929812369701181,0.177901320361362,0.1555524669909659,0.1362612925642807,0.0192911744266852,0.0,,0.1943468296409473,0.7315950920245399,0.1336389101094983,1.0220827261517766,0.3664374840845429,2020-03-30,2020-03-30,77.67952728271484,-0.1179515074838375,-0.0545651520683546,0.085563058995175,0.0500974871765821,0.6406309667947921,-0.234389237787395,-0.0020538656893338,0.0051289583731291,0.1549094735597342,2020-06-29,0.2723903908723286,2020-09-28,0.5349130898833201,2021-03-30,51375550464.0,large_cap,0.0807494994305944,0.08745234919856837,0.08809099422769397,0.04539865416132171,0.046178713104175095,0.022896192092504,0.001547720962042004,0.02834839275824691,0.04386152331132431,0.04521211510172449,-0.058075801087490886,1.6729446935724956,1.465470852017937,-0.02292844410491467,0.005109655648049105,-0.0033146836213698017,2.981250000000001,0.9312500000000011,6.708595387840669,-0.07623066639176597,0.10131797569071513,-0.003165590070722195,-0.05833989888207941,0.007523518926646822,-0.0751016322744244,-0.0028693688964884496,-0.0003384463868680479,-0.004409016681980458
AKAM,2019-12-31,2894000000,1906000000,549000000,478000000,1035000000,1537000000.0,2232000000.0,7007000000.0,693000000.0,692000000.0,3349000000.0,3658000000.0,1058300000.0,-562080000.0,2714000000.0,0.0842988413903316,0.0663227708179807,-0.0179760705723508,0.65860400829302,0.1897028334485141,0.1651693158258465,0.3576364892881824,0.3656876295784381,0.1714651002073255,0.1942225293711126,0.0,,0.0987583844726701,0.1891744122471295,0.2193520764949336,3.220779220779221,0.4130155558726987,2020-03-30,2020-03-30,94.19000244140624,0.0889017623283958,0.0490032462525347,0.3134849204286376,0.1536658854974715,0.5489598780718159,-0.0816107187639666,0.0032500310705439,0.0113720405443325,0.1146618021279035,2020-06-29,0.1781505291895004,2020-09-28,0.0742116751522314,2021-03-30,21935757312.0,mid_cap,0.07527324199296648,0.07339826701781837,0.07342657728881063,0.009562203354419357,0.009746233790440817,0.05595191229891941,0.055368284138300514,0.048498685308816236,-0.05056511349938039,-0.005841478748754236,-0.08387203109178315,2.2140167364016734,1.0381171548117154,-0.0828171828171828,0.0987583844726701,-0.12704118604626008,0.6685990338164246,-0.8164251207729473,29.913294797687882,0.29293374931578986,-0.13609297611192755,0.025516569267593103,0.019340696901389592,0.04272732656969161,0.2940627834331314,0.01942817792072294,0.0,-0.002762308802265325
ALB,2019-12-31,3589000000,1258000000,666000000,533000000,880000000,613000000.0,2225000000.0,9861000000.0,1409000000.0,2863000000.0,5767000000.0,4094000000.0,719370000.0,-841440000.0,3375000000.0,0.0986328125,0.0634074074074073,-0.0352254050925926,0.3505154639175257,0.1855670103092783,0.1485093340763444,0.2451936472555029,0.2004374477570354,-0.0340122596823627,0.2344497074393981,0.0,,0.2903356657539803,0.6993160723009282,0.0621640807220363,1.5791341376863024,0.3639590305242876,2020-03-30,2020-03-30,51.6891975402832,-0.2236192669208151,-0.1749012257241559,-0.3069985712421151,-0.0702385864792191,0.8002045761321354,-0.4071978017603102,-0.0110900332755464,-0.0021566292065261,0.3791735845567086,2020-06-29,0.5389951286393599,2020-09-28,1.6513025485658206,2021-03-30,21273053184.0,mid_cap,0.08087662146673025,0.1026601911460252,0.10319781704546499,0.0422582461364436,-0.010077128675066882,-0.0846552119129439,-0.05712029555328521,-0.08428783422597858,0.011564036613933501,0.03860929960888729,-0.08117417971047891,1.3496622889305816,-0.22902439024390192,-0.018899705912179293,0.1059515982256237,-0.011035602738791894,3.2534090909090905,2.556818181818181,6.147397834439401,-0.20896951623823395,-0.4088597209782897,0.022601205857019704,0.015204873762153792,-0.1627500333199966,-0.2078404821208924,-0.013250215251846517,-0.0029630034211609218,0.0024741826618615904
ALGN,2019-12-31,2407000000,1744000000,543000000,443000000,621000000,869000000.0,1633000000.0,2501000000.0,971000000.0,43000000.0,1155000000.0,1346000000.0,747270000.0,-149710000.0,1966000000.0,0.3346911065852003,0.2243133265513732,-0.110377780033827,0.7245533859576236,0.2255920232654757,0.1840465309513917,0.2579975072704611,0.3104570004154549,0.2482592438720398,0.062197756543415,0.0,,0.0171931227508996,0.0319465081723625,0.3474610155937624,1.681771369721936,0.9624150339864056,2020-03-30,2020-03-30,179.9199981689453,-0.351966616207071,0.0232029226343626,-0.367214129125221,0.1278655618792994,0.8722020427347068,-0.4565663722785196,0.005204724761828,0.0556878568400658,0.4811027884521361,2020-06-29,0.7944641431598738,2020-09-28,1.9142397867161856,2021-03-30,11261950976.0,mid_cap,0.2783114286518211,0.3062233560251062,0.3076311073418208,0.07361736934818577,-0.011967468569334616,-0.011946125259447993,-0.01941226864169071,-0.007007579199528713,0.0797088878191406,0.028320683019727566,0.004325365370421164,1.6868397291196386,1.3488939051918731,-0.12165933626549376,0.0171931227508996,-0.010726118909161586,0.0692431561996778,-1.3301127214170694,288.83720930232613,0.7712284361783829,0.08163110871216933,0.1835071250009856,0.05522988671835119,0.1195214702344059,0.7723574702957244,0.1729968160501865,0.06088910395978125,-0.014113516863015005
ALL,2019-12-31,44675000000,18020000000,6451000000,4847000000,7204000000,4594000000.0,20877000000.0,119950000000.0,73047000000.0,6631000000.0,93952000000.0,25998000000.0,5129000000.0,-433000000.0,39815000000.0,0.0335115771986294,0.1220645485369835,0.0885529713383541,0.4033575825405708,0.1443984331281477,0.1084946838276441,0.161253497481813,0.1148069390039171,0.1051147174034695,0.0096922216004476,0.0,,0.0552813672363484,0.2550580813908762,0.0382992913714047,0.2858022916752228,0.3724468528553564,2020-03-30,2020-03-30,81.89730072021484,-0.1498414987895997,-0.1140558555899662,0.024648978662618,-0.0093932163450294,0.6569499004486219,-0.2425959471171184,-0.0139221765205886,0.0128307805244471,0.014056248656777,2020-06-29,-0.0037473765522813,2020-09-28,0.26739468456817,2021-03-30,55955587072.0,large_cap,0.07687822026314839,0.06935633251061124,0.07001531156023506,0.046278009592903825,0.04296577040946442,0.06520717355261091,0.051933086439725,0.0692278789963176,-0.017904245299029495,-0.015169200641945005,0.017744361073692483,1.0581803177223017,0.9688467093047246,-0.002350979574822811,-0.002189077934655302,0.006886984802972097,0.92046085508051,0.2827595780122152,21.728246116724495,-0.0430697095390179,0.17446199373585675,0.0812583469865959,-0.025963703418976802,-0.023623056234164386,-0.04194067542167633,-0.005257284650499231,-0.0007877594115943616,-0.0008317972177763477
ALLE,2019-12-31,2854000000,1252000000,565000000,402000000,648000000,359000000.0,1002000000.0,2967000000.0,507000000.0,1428000000.0,2207000000.0,760000000.0,488200000.0,-65600000.0,2732000000.0,0.1345514950166113,0.0446559297218154,-0.0898955652947959,0.4386825508058865,0.1979677645409951,0.1408549404344779,0.2270497547302032,0.1710581639803784,0.148072880168185,0.0229852838121934,0.0,,0.4812942366026289,1.8789473684210527,0.1209976407145264,1.9763313609467457,0.9619143916413886,2020-03-30,2020-03-30,87.86075592041016,-0.235230040919805,-0.0683679100902389,0.0582945428115855,0.0362947291546978,0.615376666386806,-0.3140192089882596,-0.0030530325882171,0.0066123321304972,0.0536025046706412,2020-06-29,0.0508708471672447,2020-09-28,0.335071858187917,2021-03-30,10797841408.0,mid_cap,0.08867623600584484,0.0844211074144412,0.08505603463875466,0.045632743541650624,0.009326767496955268,0.005434821642019999,-0.01836907127855278,0.003038041699456484,-0.0015976908420638758,0.003488617860319898,-0.010327601241173823,1.2144278606965173,1.0512437810945274,-0.029052915402763713,-0.020485122827976154,0.017438921853316497,2.2037037037037037,1.6496913580246917,9.07563025210084,-0.0038754860623735786,0.0645571369654491,0.003849728171427806,0.02760562799387059,0.01933510653055112,-0.002746451945032013,-0.00017306343323922964,-4.070971848258593e-05,-0.003262735194583069
