date,daily_asset_abs_mom_126_top1,daily_asset_abs_mom_126_top2,daily_asset_abs_mom_252_top1,daily_asset_abs_mom_252_top2,daily_asset_abs_mom_252_top3,daily_sector_market_neutral_rs,daily_large_cap_5d_reversal,daily_large_cap_rsi_reversal,daily_large_cap_lowvol_trend,daily_large_cap_volume_thrust,daily_risk_off_tlt_gld,hourly_large_cap_vwap_fade_1h,hourly_sector_vwap_fade_1h,hourly_large_cap_rsi_fade_1h,hourly_sector_market_neutral_mom_1h,hourly_large_cap_opening_range_1h,hourly_large_cap_vwap_fade_2h,hourly_large_cap_rsi_fade_2h
2024-11-27,-0.0049293789672841815,-0.0014743148208335012,0.0019545682691273214,-0.0011025537748309353,-0.0007419496196647468,-0.0033381735062088837,-0.004736477656837388,0.0,0.0016593179221289956,-0.0032381092698944543,0.0,-0.0004999999999999449,-0.0040881149533641414,0.0036742094776371914,-0.0014640429017032108,-0.0028865930418805474,0.0,-0.012842840955393342
2024-11-29,0.010270978683388332,0.0058750809561708426,0.0015607109395927576,0.003775471574894282,0.0026372900468853233,0.0001951293689670673,0.009173180853835155,0.00567914134358884,0.005560454394362586,-0.001,0.0,-0.01301192480564517,-0.0004999999999999449,-0.001868252506891599,-0.0012275547509387197,0.01748071367996462,-0.011812565574511602,-0.000843311791331014
2024-12-02,0.008726902202716103,-0.0006739006721457407,-0.00993379044673337,-0.008541911757499484,-0.012844098688005672,0.002197521252900686,0.006578989753812259,-0.001,0.0030741968654680427,0.0,0.0,0.0023377757933649157,-0.0009441159748126982,-0.008956618088205248,-0.0022108628447196077,-0.010706658846905026,0.0,-0.0066653276264241335
2024-12-03,-0.0007581466659291047,-0.00411900557796508,-0.007475917950629296,-0.006847563610373562,-0.00465851305919842,0.0023000443982791247,0.0010489512690788556,0.00884902442563995,0.0034512988591271962,0.0,0.0,-0.0034959528949667362,-0.0004999999999999449,-0.009119556699923814,0.00037336346912164586,0.004361778670586736,0.0,-0.009156239400679222
2024-12-04,0.00928277577882275,0.0027861107631098397,-0.0037661141355850303,0.0011008652129057977,0.0029838849735603036,0.0006213198397527535,0.0037781790887639072,-0.001,0.012330238537296754,0.0,0.0,-0.007195016568781298,-0.0031031684615927535,-0.01273523646445529,0.0003942869125148629,0.006931307056879055,0.0,-0.0131146998335534
2024-12-05,0.008180498268762104,0.005582422638143857,0.0029845083663337935,0.00016503987475385395,0.001777655903632088,0.0019059800352176387,-0.0012335233843692194,0.0,0.001036612751471625,-0.018642046392572498,0.0,-0.006339113181264344,-0.0006980230595501347,-0.013799578361122333,-0.003216207263122439,-0.008921954703770885,0.00151995413077044,-0.001183543956965627
2024-12-06,0.021052529571289114,0.010617836730827297,-0.00019834935540719023,0.0010755907567172015,0.006766612785336689,0.007358225028801778,-0.006994043013326492,0.0,0.01027298478186328,0.001687912876874531,0.0,0.0017744469536764562,-0.002246368896524409,-0.022798469739836236,0.004304737872544706,0.01913807859723904,-0.0010419398637994126,-0.0038384796481442107
2024-12-09,-0.003178728021635102,-0.008407021346430137,-0.013690524929078518,-0.00962850354894094,-0.006961122827600832,-0.005195323851929623,-0.0037147077859354906,0.0,-0.010150349154154005,-0.001,0.0,-0.013549975358294719,-0.0026483046786428543,-0.009714976291092303,-0.005129426243404067,-0.007982919821713397,0.0,0.0074472760764741075
2024-12-10,0.0016377103907223578,0.0007248853698819641,-0.0002012209920148056,0.0007248853698819641,-0.0009789552644663194,0.004662583995656442,0.0023066564951429638,0.0,0.0027289125808953475,0.0,0.0,-0.00954293840762066,-0.004098091636402623,-0.006852252951304649,0.001839025845970843,0.018890839999651687,0.0005270140794124689,-0.013637954315422474
2024-12-11,0.01755282065572006,0.009871561315679402,0.0020120650057331435,0.009871561315679402,0.008867652207127435,0.011866964946146993,-0.003602848100802293,0.03039117337819841,0.007489711370119263,0.05424644487301411,0.0,-0.007564454063009984,-0.0032169945818083523,-0.015610944059685994,0.006046023098916331,-0.008613948595747822,-0.020880708998782915,-0.012013844788439254
2024-12-12,-0.008286888589317476,-0.006369800363831297,-0.004417528966930706,-0.006369800363831297,-0.009256208511223022,0.0024092925691881232,-0.010380796533582275,-0.001,-0.007414188294807183,-0.016861264918160705,0.0,-0.000689832279432423,-0.00012770458386068828,-0.007935041839342238,-0.004005462879443145,-0.017840591237491266,0.0060366759986008045,-0.013064519114338924
2024-12-13,0.003964905471610436,0.0015844641847510073,-0.0008068368357947442,0.0015844641847510073,-0.003146294894169283,0.00023889250806677858,-0.0018016181435207626,0.0,-0.0011806084899309204,0.24318103078334183,0.0,-0.0018770718078511273,-0.0027330971135970383,-0.014509468796320424,-0.0025088066758052197,0.20455099813270272,-0.003612610635817859,-0.012642107244889345
2024-12-16,0.013546237015318985,0.005862739265923633,-0.0018168881861129194,0.005862739265923633,0.004678357081728028,0.006043030588133933,-0.0023949626778832583,-0.0038290156999089397,0.0044629624147661025,0.11209959906572542,0.0,-0.005839769158771602,-0.0045002679641783505,-0.0465199992434262,0.0053824622905784825,0.006557950170047455,0.0,-0.041237678214432694
2024-12-17,0.0031421723759812448,-0.0019886914180295137,0.0011421723759812447,-0.0019886914180295137,-0.0038328750882195626,-0.001377572129388761,-0.004380769828444887,-0.004034662325959077,-0.0021295894467582327,-0.017691957440446004,0.0,0.0034819557616920793,-0.0017444394669021701,-0.00634657011411377,-0.005791136016062071,-0.0076958030465899,0.0,0.00492809695620311
2024-12-18,-0.04506524595944328,-0.03750075204194053,-0.04506524595944328,-0.03750075204194053,-0.03208702524656567,-0.01010863675715368,-0.024766765529430367,-0.024895783099651504,-0.03058688841998022,-0.04600547483896727,0.0,-0.020995124686721267,-0.01993969784102778,-0.006962811301812866,-0.004648612003257613,-0.00225065372956168,-0.007441335976445251,-0.0009421125189637003
2024-12-19,-0.0013558101054920169,0.001152698292362376,0.0015692396674393833,0.001152698292362376,0.001232533733114562,0.004387313479664052,-0.002190197437764024,-0.006793603379024392,0.00040133418627069287,-0.01826957390190689,0.0,0.006141235157707037,-0.00109135465435517,-0.006060159235843243,-0.002123231624791444,-0.0263840651025139,0.008173640547833205,0.0014373380874406205
2024-12-20,0.0025402409517238933,0.008885373915258616,0.014853476173440239,0.01147386437338378,0.009444155104895593,-0.0025773379336524464,0.010670642648642018,0.015806015797316088,0.0016862997072445002,0.010385344671292924,0.0,-0.009508262717948246,0.0017920127966446486,0.01768679489057412,-0.010978184269264224,-0.004514569853044881,-0.005294089822168613,0.01643339440879954
2024-12-23,0.0030330191057592604,0.0027018459639428613,0.0024014657005215767,0.001657254024284857,9.492631854180175e-06,0.001237522738826738,-0.0022303684180053377,-0.0014517193306365674,-0.0028984887634296197,-0.001,0.0,0.004420757189884439,-0.002648914920904688,-0.0037755267079961907,0.0015133725115457075,0.006013346147033083,0.007743041830826192,-0.0030366949466906767
2024-12-24,0.023126933771981273,0.017312123331344555,0.0117720548385154,0.017312123331344555,0.013741248056811262,0.005293775640804598,0.01610018161674659,0.006449848680767974,0.016008430306732907,0.0,0.0,-0.0033726555559013827,-4.9774774774635766e-05,-0.0052516783697886815,6.961737922250855e-05,0.005310653104328544,0.0,-0.002152965050392752
2024-12-26,-0.0037104351738705965,-0.0005380342504073302,0.002449495959486292,-0.0005380342504073302,-0.00027503609528217287,-0.0007008493623260484,-0.0028787230283171946,-0.002789331949554926,-0.0014062887211410907,0.0,0.0,0.0,0.0,-0.005871675160343148,-0.005017894689298363,0.014383164343224397,0.0,0.00011957363486114758
2024-12-27,-0.01652408614405676,-0.011771037047776387,-0.007330531770506132,-0.011771037047776387,-0.011229123258934314,-0.002855944369118453,-0.016039808296975953,-0.008283157488464778,-0.01267397276403273,0.0,0.0,0.0,0.0,0.007965226106112944,-0.007663516508797041,-0.039913933221376596,0.0,0.006639481470370745
2024-12-30,-0.01606151129684663,-0.01272574784160543,-0.009641110737362846,-0.01272574784160543,-0.012155966577104101,-0.0029089374827979526,-0.01673996792106334,-0.016557308285630963,-0.012745262280997427,0.0,0.0,-0.0010407504297852421,-0.0009175252795964317,-0.003686159423997082,-0.014179783509813526,-0.01792050993992056,0.0,-0.008640804913163769
2024-12-31,-0.007520520511301254,-0.003051144704730126,0.001035692998757165,-0.003051144704730126,-0.0004422869833993763,-0.0026092553383882996,-0.00666001450482215,-0.0059832699282494645,-0.0035934728391519353,0.0,0.0,0.0010428221341478583,0.0024074002902885194,-0.006416794542468129,0.0018714538512458745,0.0023832689048639555,0.0,-0.0003228276646320971
2025-01-02,-0.013149193753497102,-0.007560858423480986,-0.002482866244087667,0.005036134852636897,0.0003815101748219603,-0.0006012717919928765,-0.00033821910063870793,-0.008069804013072161,-0.010874200921570142,0.0,0.0,-0.00010622762675249753,0.0007604146679767165,0.0017235141034288581,0.004424347696357245,0.0016465976212376443,-0.0005583299391088703,-0.0024965122481367397
2025-01-03,0.02023492010863448,0.013742078552182945,0.007882194715248536,-0.00048557419063368517,0.00567982293589643,0.004762268486355617,0.008417863324428594,0.004693789316948366,0.005325337002938788,0.0,0.0,0.00016788946253010195,0.0,-0.006500817557333116,-0.00715472593914146,0.027628818379009434,0.0,-0.004451543880803266
2025-01-06,0.003940227502531535,0.00023280568847400517,-0.0030871756475329137,-0.0008258140763661866,-0.00031342445471850707,0.0013487108456278923,-0.0029279649953014076,0.0005614415239522327,-0.005004244097830299,0.0,0.0,-0.004834388462733763,-0.004069002588485415,-0.022976618782881042,-0.007046627831483576,0.02760577052084856,7.5113994251641e-05,-0.0222015709992458
2025-01-07,-0.019358863788171754,-0.010321303334999239,-0.021358863788171756,-0.010321303334999239,-0.014348863218430168,-0.005554502843043918,-0.009243922894081427,-0.008350685115334953,-0.009622132157169384,0.0,0.0,0.014213532647621374,0.0015421242470532448,0.0025849180746317924,-0.002695512765821695,-0.048131676163036485,0.005331270096552876,0.015252151327690422
2025-01-08,0.0028329564703486465,0.003079032998829878,0.0013106760191770057,0.003079032998829878,0.0031720199109128676,-0.002306144426600917,0.002703753474079008,0.004291429514891025,0.00438416850166883,0.0,0.0,0.004206039707260967,-0.00564389747219507,-0.0028768997336717783,-0.003620509546756523,-0.002344222679325103,-0.0004999999999999449,0.0024224449452268093
2025-01-10,-0.009820155484123738,-0.017448784833410173,0.0075583100043994395,-0.007531660423981113,-0.007466676690650364,-0.003755968417639917,-0.021032357755421827,-0.011555740783055296,-0.010217033028328912,0.0,0.0,-0.006917082083446657,0.0028548319641201747,-0.007553533182063976,0.006372411964193692,-0.010426266443055776,0.007770320561436783,-0.015216813965502674
2025-01-13,0.005660754749607477,0.006448395001497435,-0.009951255605703535,-0.001934020321008255,0.0003188687171992611,-0.004735924002675108,0.003013449619315167,0.002017477199524332,-0.005769128393742059,0.0,0.0,0.026516575856617708,-0.0035046258598064872,0.004921249599549871,-0.002187981885147461,-0.012031364177276571,0.02679772154580351,-0.007672491347774257
2025-01-14,-0.0019364134974770852,0.005580695124698218,0.005249423200524239,0.008594905570725519,0.005456275883110174,-0.0004959030813745356,0.00029671688915767884,-0.0008085689773910264,-0.0010361856744666163,0.0,0.0,-0.00037502490631269314,-0.0018117676456226306,-0.002238707864743117,-0.0017537428271221511,-0.0285114520036035,0.0,-0.011836100928132365
2025-01-15,0.02544675096940674,0.025465167293528806,0.007488993695735191,0.015962256342979163,0.018770116178127554,0.008991321339875586,0.028771269508487605,0.019018382965809735,0.02170548190500562,0.0,0.0,-0.006181630355009959,0.0,-0.010335014768657835,-0.006077295485458878,0.0014571473097759746,0.0,-0.002955528163547827
2025-01-16,-0.005411784726630842,0.0009374669405990241,0.004669465875450253,-0.00011672427277744464,0.0031887935227044232,-0.004773208953584421,-0.018168037879843283,-0.023527071190217224,-0.0018639867565771124,0.006608413787260515,0.0,0.0007422276392705651,-0.004851797671775349,-0.0023279694637747816,-0.0009656515945085653,-0.014320127174546893,0.0,0.0025578903791654284
2025-01-17,0.01402336420065775,0.011081005135156745,0.00843198144656565,-1.0310751203362238e-05,0.004879764202975466,0.004581472899766214,0.01579432504769698,0.020068767844420583,0.009892435270170665,0.01923158955734916,0.0,0.003571037495035956,-0.0029592479044575626,-0.007080530999951096,-0.003942739355092706,-0.019757778435488427,0.014558576424618108,0.005858063226453547
2025-01-21,0.007329120403287259,0.007869979752675128,0.008361632417267506,0.0068021481068836955,0.010751331181170224,-0.0018573572955651696,-0.006362779964901456,0.009365125157764592,0.009545893339726861,0.014930841914325683,0.0,-0.0003506443491060329,0.0038825374379614086,0.0021381505243427412,-0.006775994538081642,0.0022184581698789785,-0.005733229750278901,0.004125960017157926
2025-01-22,-0.0037678034439939667,-0.0042814662886762065,-0.004738432522468861,-0.014704480645435947,-0.007772331728444902,0.0028630284172341657,0.004062758753010548,-0.001,0.011396129436423647,0.04268544023651903,0.0,0.0005063202774213682,-0.0004242390056607981,-0.013980714066669897,-0.0054402070895746,0.010636073030554138,0.0,-0.007059479895351495
2025-01-23,0.006042650525399873,0.005889482421047518,-0.0034148699521492337,0.0008551365216545553,0.0024473851697101915,-0.0013715607677477384,-0.000759464552814948,0.0,0.012829578357192287,0.015663642776980475,0.0,-0.00737835564791367,-0.0006313794256632699,0.00562003719543025,-0.0037445570820079377,-0.002367376623522377,0.0,-0.0025745443689656478
2025-01-24,-0.006092787714438552,-0.001315582074641832,0.006218705580031125,0.004695422639314212,0.0015174967841495358,-5.4470099951889076e-05,-0.00636724459188712,0.0,0.003629889099849245,-0.008675941472436192,0.0,-0.006505545099551147,-0.0019495362164245744,-0.007698011223845835,-0.002107334910900982,0.00023938621345775957,0.0,-0.0031142161479733588
2025-01-27,0.00569546474834115,0.0085036010834133,-0.0104048052682425,-0.000439748446278132,-0.008689153877259301,-0.00455274994664199,0.020763600805839076,0.0,0.013942915413278866,-0.001,0.0,-0.011706816422278332,-0.0034294157317781293,-0.08807734431370695,0.008122185277678717,-0.010847059961592076,-0.0005348802279391274,-0.09294198834324985
2025-01-28,0.0012103639958878087,-0.00034909895794805025,-0.0037506252151888724,0.0038289917663244088,0.0023863835341813044,0.004466919499328636,0.02481102899318392,0.024874458425058754,0.0017163880208511553,0.001259231103929435,0.0,0.0003838335534349646,0.0008435478314536837,-0.007604248182708773,-0.006461561062693799,0.014463267607067287,-0.006585173666463717,0.03087189034679061
2025-01-29,-0.002849623196512052,-0.0018073712885011797,-0.004849623196512052,-0.004321021461475009,-0.0025692211211214722,0.0019317592777984417,-0.00873971778359983,-0.004870884687275812,-0.000648901224213947,-0.002158531809068659,0.0,0.006593865074330907,0.0029458977089207306,0.008864742667335612,-0.00266486093539664,-0.025265753030089266,0.02224222790328456,-0.0034563995907684886
2025-01-30,0.009786056475534322,0.009662132598662833,0.01314551884715587,0.01273125355765255,0.011697721476025996,-0.0017999012530915699,-0.01408195031288075,-0.001,0.013195810447673342,0.01418094166129101,0.0,-0.00457478545335166,0.002252551652124568,-0.0011667350379618302,-0.007345567651873219,0.00870129890496707,0.0002036181150899541,0.005526868614035063
2025-01-31,-0.004416816133503754,-0.005132327075732709,0.0019763991077346166,-0.002624029342050334,-0.0025251265068330724,0.0018481242429817099,-0.0003084308285813056,0.0,-0.00402889894805382,-0.011359093893293513,0.0,-0.007485228817038947,-0.0018078715636478115,-0.0010834505482796297,-0.0013976271049606082,-0.01052844515389506,0.0006298703857230414,-0.0017572025360079735
2025-02-03,-0.013223080549331523,-0.008495769729575574,0.00533727141028395,-0.003992738761860402,-0.0033901402794689396,-0.003929229093966874,-0.017080386819093213,0.0,0.0083810480594501,-0.008345273973220905,0.0,-0.006039779046718485,-0.004329536920328336,0.004061611061285886,-0.0017936235816482515,-0.0030041793536903505,0.001058223857904661,-0.0005595112510760059
2025-02-04,0.011785199547082126,0.004441129063038666,0.00984841707528572,0.010712672719584992,0.006444673448012404,0.0024798777969902114,0.007569043405996534,0.0,0.007533385167585524,0.00764932712408606,0.0,-0.0057969354069409285,-0.0007903704152695257,0.003550683499482954,-0.009037079283475968,0.008298111028812949,0.0,0.009213509715078283
2025-02-05,-0.011345945350409892,4.1456941780510156e-05,0.006209542410714253,-0.0016722382649009804,0.002328592803541803,-0.0071759347107279575,-0.0036068552585004684,0.0,0.006703857770256934,-0.07492374002438384,0.0,-0.010455413379572787,-0.0006249870600611995,-0.014039670457363096,-0.004772081255865035,0.010041956175313338,-0.0008430009585014275,0.0005056972780896896
2025-02-06,0.003970739032823634,0.006225307996752231,-0.0026502562908058414,0.0015457791799180372,0.000605853190142297,0.00038085509168782133,-0.006639300296821881,-0.011180622383618166,0.005530483496703732,-0.001,0.0,0.006548890380171368,0.00011601366195734819,-0.011512689406964483,-0.005920291170431691,-0.0033618185753969687,0.009325542912335782,-0.010804225212188823
2025-02-07,-0.019558271576273767,-0.012294217681512757,0.0017841598670260694,-0.0016622502705945692,-0.001792764347440131,-0.00015639832897122534,-0.017345844544510332,-0.03392822173149601,-0.008579440630303324,0.008122651082939858,0.0,-0.0019409153994500716,-0.0004590209438437576,-0.005544077453456531,-0.002246280580289417,-0.009255212006420765,0.0010945296406952298,-0.025357796411753952
2025-02-10,0.003413384371732775,-0.002503039105005194,0.016938239196991,0.005292134081929032,0.007175748138514296,-0.0011347118807874532,0.005539722964363519,-0.030114441341470455,0.00915156834255966,-0.001,0.0,0.0012211695256671984,-0.0013549779121602157,0.004383036185725997,-0.007296005130788319,0.04133887668830427,0.0,-0.0005332214287603332
2025-02-11,-0.011354163664591299,-0.0034904880212553004,-0.0036516022155236305,-0.00045582191683436984,0.0011279334077518763,-0.005415258104912587,-0.00027668784372188995,-0.06338211812502892,-0.000798691721889671,0.0,0.0,-0.0015730204935147096,-0.0015833426035553044,0.002115425429397577,0.0015726549310284277,-0.011331323633996915,0.0008530327781255398,0.01659044759628614
2025-02-12,-0.0001786957457182714,-0.002118855489989929,0.0010471549570203464,-0.0002867560865162395,-0.0014623700259656707,0.002953188615192717,-0.004229198078361631,-0.001,0.003707076408114465,0.0154200702147963,0.0,0.002879166996466953,-0.0005357258293082756,-0.008085592539991637,-0.004537252464677732,-0.0030810635127455077,-0.0004999999999999449,0.002328957263595388
2025-02-13,0.015017467822296515,0.010144681999513076,0.009862831092105395,0.006238211685852047,0.0063746760481542646,-0.0029968661754042657,0.011354203702965821,0.05673971683431944,0.005268971875201959,-0.001,0.0,-0.002035708848966533,-0.0017147840712600226,-0.005249198880574513,-0.004312762140834425,0.0009778500137265222,0.0,-0.006905235355966766
2025-02-14,-0.000440378161589261,0.0009374093545744948,-0.014871773334245386,-0.00992987122319811,-0.005657203842466238,-0.0023494099561344097,-0.00454707862084178,-0.0002809633725618932,-0.0017975933789087318,0.0,0.0,-0.004482259927372945,-0.0039798266356785295,-0.012302012119096206,-0.004753634803353002,0.0012322583370523166,0.0,-0.011720700140580353
2025-02-18,-0.00277536695382552,0.0029631638137751328,0.01656090548123368,0.013164493456204008,0.010984782564498415,-0.002196156239642998,-0.002839485708460674,-0.001,-0.003013245992193273,0.0,0.0,-0.001521375984276041,3.9532652156060166e-05,-0.003252824728728232,-0.007128945154381117,-0.015373931878234437,-0.002386418309240801,0.000711187882567188
2025-02-19,-0.0005742356428996009,-2.472372193960187e-05,0.000554096378723612,0.0027652565599171684,0.001902192532246994,2.5377565040044848e-05,-0.0038405992164467786,-0.014466783628041102,1.0499587018081844e-05,0.014371988716090356,0.0,0.00024802798226630784,0.0012266363000708047,-0.0046026454278503826,-0.010411917356462186,-0.013155877887979894,-0.0008860160726402722,0.0020614081693259845
2025-02-20,-0.008619233502660584,-0.012479631658662066,0.0005168326664386491,0.00021456389302441274,-0.005416361439445314,-0.004308809748534849,-0.00927853641239188,-0.018796327916463906,-0.027502514718441208,-0.001,0.0,0.001332020206233464,-0.0012149928203341043,-0.009962413358166278,-0.0063129143694581336,-0.004021225876305268,-0.004234809740023104,-0.008800655505803667
2025-02-21,-0.026305081324179636,-0.01844499282574434,-0.0009225433005247696,-0.00037553391340007064,-0.00466952283416683,0.002317644256384875,-0.019050003502791235,-0.03599901213668713,-0.011230949608158916,0.0,0.0,-0.005172345596662464,-0.005669841416399146,-0.002851222733166736,0.0017949614054977303,-0.024887041104758145,-0.0027179463033787377,0.008060329915352105
2025-02-24,-0.0037548390167410073,0.0008738639238801258,0.005429568123388684,0.0005504387046546052,0.0018564744001824084,0.0028231454472443913,-0.015275505818455692,-0.019868663239768214,-0.006106559176409914,0.0012801412329556125,0.0,-0.004919713663638525,-0.006677301431656457,-0.009504003443988607,0.0035654680546011175,-0.011333500260066298,-0.0019566243114358395,-0.012994213747158145
2025-02-25,-0.0021961760916872058,-0.007698095080989331,-0.013188334192659745,-0.009370730455973142,-0.006183749911062887,-0.004511587755077783,-0.0008379929960429151,-0.001,0.006177736459035228,-0.001,0.0,-0.025014362254578648,-0.012798514643954761,-0.012759257323498807,0.001639523301252055,-0.03469386425954546,-0.023374279521722774,-0.009471253038957128
2025-02-26,-0.006112127183939607,-0.0018971537174247736,0.0015263333689308212,0.002755163345520108,0.0010308884612076476,-0.0024830072519270814,0.006159268593444987,0.03051459731442399,-0.0036802861000414084,0.0,0.0,-0.004717791557221518,-0.006707030598020913,0.009144989568661721,-0.005386263879729514,0.0028395794496627325,-0.00698485713346686,0.0014625399346481771
2025-02-27,-0.017239958822878876,-0.005728082859313253,-0.015239958822878874,-0.018551280226258685,-0.010116436827689155,-0.005512611312426312,-0.019293722368497558,-0.03907243488700741,-0.0011150284416767565,0.0,0.0,-0.016536675208151053,-0.005942248151828422,-0.007344445640405595,-0.0022908408551215453,-0.02308147952235251,-0.005195828931781166,-0.01009329574958695
2025-02-28,0.018535855629477016,0.01790808885102505,-0.006265820058134697,0.0038437434779512096,0.00981226663322399,-0.004085942281117583,0.014000507096827645,0.016942488782697007,0.018444459822524628,0.0,0.0,0.0013921530215008637,-0.0010592169286359754,0.003888475903849775,-0.0006442323448595522,0.010372774286753872,-0.003852298689410838,-6.4200375792689e-05
2025-03-03,-0.008432257405987853,-0.01270382446441248,0.013180390342641513,0.007896070868216734,0.00232131695768954,0.01277197131814613,-0.023683070631587505,-0.020854941092557523,-0.01385292715253479,-0.0034537613023524196,0.0,-0.0075996399186936126,-0.008166083651587663,0.004637988197763621,0.0004331662015466531,-0.010737825380270238,-0.01160492898921095,-0.03510000646093969
2025-03-04,-0.03517607573914061,-0.027751232344503312,0.00869763593445505,-0.002603489911248458,-0.013634458998418112,0.00807297802303533,-0.01374709060574077,-0.02297536141004808,-0.02392474104774197,-0.001,0.0,-0.011549607100364012,-0.008285989963436324,0.0020102927561076456,-0.003341062961131458,-0.019822047539765908,-0.0026390349970848437,0.019747115246844915
2025-03-05,8.131109668907573e-05,0.006217766358996204,0.0020813110966890758,-0.0020242744669290006,0.0004277350474030169,-0.003758642613498158,0.01248314612277647,0.012924112084555267,0.01242166209637645,0.0,0.0,-0.009485319027329742,-0.003933527938560277,-0.007622287571887543,-0.005611356141270285,0.0090563744384069,-0.00403217465961736,0.002801203046845613
2025-03-06,-0.005081207410422395,-0.01324425598426704,-0.005081207410422395,-0.012102384839444948,-0.013506455729787243,-0.0021400790414771607,-0.01650301891835917,-0.03002467912231099,-0.023934797920356878,0.0,0.0,-0.005219962398551492,0.005804991920777436,0.0010803765656064446,-0.0028479779344366962,0.000977121500245648,-0.0010686373063374388,0.0007327779221304453
2025-03-07,0.0005219558189655249,-0.00042747418584827054,0.0005219558189655249,0.008572238984222968,0.004234347968920028,-0.004983904264831036,-0.007319177740508043,-0.018612034779871264,-0.013405289658201341,0.0,0.0,-0.001291898638531519,-0.001975645170945839,-0.012937047607959218,-0.0032642635229093164,0.02703823121111193,-0.000857572569811782,-7.615373982794438e-05
2025-03-10,-0.008755937163287819,-0.019393508706799113,-0.008755937163287819,-6.314021087289858e-05,-0.007112065037546488,0.007422858165384827,-0.03400431272898451,-0.03721369328119465,-0.027620501746967185,-0.02269646754366461,0.0,0.016678509292639143,0.006811755715527834,0.0022609368238590832,-0.005875792206923469,-0.03368028364237463,0.0238325858966546,-0.01302438517054405
2025-03-11,0.011727541035094546,0.0017944066173600465,0.011727541035094546,0.0024307412935346646,-0.0009833872156552773,0.006590309553455519,-0.01087340741988028,-0.026418870290989594,-0.009268304901938616,-0.027169675363403534,-0.002758249906224975,0.015064452277472551,-0.0014972927758318821,0.012191765511002206,-0.006162935487644683,0.0003134112851066462,0.0,-0.007038688031758666
2025-03-12,0.004346793335703092,0.003063691450313264,0.004346793335703092,0.001063737198612612,0.0011899165431109478,-0.0033237679463982025,-0.003857416558559442,0.009370551639168369,0.0010246842841775212,-0.001,0.0033236802737810303,-0.0004999999999999449,-0.001037181336860149,-0.008897295507034664,0.0004672891558150649,0.011839451473054874,0.0,0.0017162839458635393
2025-03-13,0.017756144523255468,8.83278160693483e-05,0.017756144523255468,0.010974232718735108,0.005888479774663136,0.01599572104935303,-0.017762177477935417,-0.0190664158624125,-0.016757638853025923,0.0,0.017756144523255468,-0.002273933524431948,0.0013453893702211062,-0.003464354765885025,0.009122730857214156,-0.006539554424295879,0.0,-0.0015981521024422962
2025-03-14,0.00039975774946587883,0.009830540285520887,0.00039975774946587883,0.008998234234899125,0.013440567487708338,-0.01094045048407393,0.011626418012405266,0.009248789138729672,0.017772709632278724,0.0,0.00039975774946587883,0.0007331489077109232,0.0037780661767483625,0.005823986516270807,-0.0022326803764721737,-0.0032471930780961777,0.0,-0.016947675084139857
2025-03-17,0.0054135329342379634,0.008179580424366988,0.0054135329342379634,0.004852987018195778,0.006950823134446083,-0.00020587258508915216,0.009714360126901874,0.008288069200123704,0.010501156597905513,0.0,0.003986809216541026,0.0020480766106294457,-0.004512331395079672,0.0010688586883114137,-0.008919753139908226,-0.005465006189446009,0.0,-0.003563170382189784
2025-03-18,0.011671955843306048,0.006027150237336416,0.011671955843306048,0.0034600158915813234,0.002037938587272331,0.010991912975447183,-0.009602851208594705,-0.0012443881671165067,-0.01007095875325742,-0.022094269867047656,0.0034600158915813234,-0.0004128880021737613,-0.0016910747502942858,0.0013712190032686422,0.00427539522585918,-0.0052530547639596525,0.0,0.0013207881096344298
2025-03-19,0.004107707999658539,0.007088300182817944,0.004107707999658539,0.003913433418270565,0.006049587061698916,-0.005945831006269961,0.0046062131868229135,0.016335350498136676,0.01206081725661315,-0.001,0.003913433418270565,-0.005758206466577431,-0.00021694877889266717,-0.002066737694819243,-0.003422112938492261,0.0073081744800680415,0.0,0.0005215944618879309
2025-03-20,-0.0012805854303336028,-0.00014974025882003134,-0.0012805854303336028,0.0010005339709407781,0.0011179896546495212,0.00161769623559657,0.004013716976289291,-0.0014590436635268916,-0.0034171668538422843,-0.01001518396574741,0.0010005339709407781,0.00336942001453866,-0.0007981777446570693,0.008170997850661887,-0.000991018224224316,-0.005201524703136506,0.0,0.02050346630443145
2025-03-21,-0.008049901213267985,-0.006166909668816819,-0.008049901213267985,-0.007356160231916733,-0.00624952101973531,-0.005444951933927437,0.01226628105592679,-0.007634240169599179,0.0016457223943106638,-0.001,-0.007356160231916733,0.0029592072179955853,-0.0006716361753369426,-0.007472472640927985,-0.00705191772717384,-0.008500121159378815,0.0026769001276947257,0.0031400612238303705
2025-03-24,-0.004452548665506595,0.0050034274196560855,-0.004452548665506595,-0.0026676479879654525,0.0033872437736180783,-0.013832099699673445,0.013028935236017869,0.01721476886949197,0.020056597581372588,0.008941471285264586,-0.0026676479879654525,-0.007701509606508838,-0.009465167578288747,0.0007000379876569429,0.002851580538416165,0.004837449944689931,-0.0015514747645261062,-0.003465019752418086
2025-03-25,0.004400365088198743,0.004901926007486269,0.004400365088198743,-0.004381621573744671,-0.0014153161054097103,-0.003249044646922584,-0.00476278227614721,-0.001,0.0032123226263096067,0.033022807884516725,-0.001,-0.0016341031755436886,-0.004065104367869887,-0.010668231469177392,0.004712560759464468,-0.004644836501907057,0.0,-0.0078086353808231035
