date,expanded_strength_126_top30,expanded_strength_252_top30,expanded_strength_12_1_top30,expanded_blended_strength_top35,expanded_concentrated_strength_top15,expanded_breakout_strength_top25,expanded_market_neutral_strength,expanded_bear_short_weak,expanded_short_term_reversal
2024-06-21,-0.002240017167483433,-0.006196963244450345,-0.004876786831277004,-0.004780108933596995,-0.0022312233284716453,-0.0020468467906220086,-0.007649632249932984,0.0,0.0084106246927238
2024-06-24,-0.005078589541386835,-0.0032384014077721014,-0.003171102424338091,-0.005452588033877526,-0.009241492361559718,-3.8429825374372995e-05,-0.008279882266541493,0.0,-0.0010624653100582662
2024-06-25,0.0012897939228944538,0.002558226963971241,-0.00032572917072125774,0.0018984095687488603,0.002875655444944843,-0.007292764351684991,0.010672460084022208,0.0,0.012029190306508609
2024-06-26,-0.002579670416253476,-0.0024524909173735685,-0.003190303854078666,-0.002533716436854178,-0.0014050276515597173,-0.0036149903016798805,-0.0015147555729122786,0.0,-0.0015239478830121988
2024-06-27,-0.003904769711677267,-0.002750083485954356,0.0005291962990818496,-0.0028116571211921435,-0.004153713735713436,0.004021780547427399,-0.005551099255688929,0.0,-0.007146851516181709
2024-06-28,-0.008130234238181645,-0.003521000737151041,0.0014556159680080237,-0.00314982298868292,-0.005253183207161828,-0.012487659838943156,0.002646176111961722,0.0,0.00025619403909290064
2024-07-01,-0.0021579099831198,0.0017182036651376986,-0.0007708671138733085,0.00020866142089666394,-0.003092933593540272,-0.010795214564872872,-0.00044365205220168075,0.0,-0.005793840004224304
2024-07-02,0.003539650920398778,0.003442499003691752,0.0032690790454063786,0.0037674560224991967,0.0031164039145030937,0.0002625709483977936,0.0017761148214732374,0.0,0.002723819286239045
2024-07-03,0.0006061233453629611,0.0016779505512017688,0.0013911019525153089,0.0010124326227650177,0.0002465308477965518,-0.0001357407375366899,-0.0019599108058189524,0.0,0.002787793484654973
2024-07-05,0.006658606572705367,0.003882930961099137,0.0006872040339325968,0.0073870711864095955,0.0049754864836790095,0.006957008271376214,0.002423167354292523,0.0,0.0012801006227220405
2024-07-08,0.001074194068201773,0.002660782259425431,0.0032575035650740003,0.0014219247863741724,0.002087023262640736,-0.004605067340742562,-0.0004700097064394834,0.0,0.0023926549253829583
2024-07-09,0.0006970065116414236,0.002969243686916272,0.0006978887898694201,0.001694428700579023,0.0010612511771896675,0.003242798879145209,0.0036880910451879334,0.0,-0.011694264325116308
2024-07-10,0.006204681806121841,0.008519808722835902,0.00829191034282306,0.007909967028560146,0.006172998098289384,0.007832861436703108,-0.0001349725770860993,0.0,0.00022065867746199111
2024-07-11,-0.013175693922180135,-0.012042618804730234,-0.009301431342654364,-0.01330821067307153,-0.014201842595227778,-0.012735712589079708,-0.011976812724682916,0.0,0.001905185087269003
2024-07-12,-0.0007239404049779225,0.0008018175106999078,0.002442848537711059,0.0006461959777032838,0.0018485687675274995,0.001994159159066729,-0.004642738596294912,0.0,0.0076256622434355435
2024-07-15,0.0021752992157798435,0.002565118572456739,0.0018186559140589485,0.0023998208664520854,0.001070919885560924,-0.004150708232775751,0.008364963762456613,0.0,0.005526312471321728
2024-07-16,0.009215673093975208,0.007127838762002551,0.006709645624031142,0.007221306692716035,0.005998854582704876,0.011764617900267737,-0.00689344411905354,0.0,0.004103506135540844
2024-07-17,-0.020966106500136823,-0.019787082252322893,-0.027269815692007253,-0.01971853788471317,-0.02735762807553552,-0.011353498538319445,-0.006333562881866152,0.0,-0.04282178199912082
2024-07-18,-0.011130167193670245,-0.011413493063927294,-0.012319145484705278,-0.011973416004324115,-0.015183570378899431,-0.010025946455086516,0.0016500888742858545,0.0,-0.0065045447869405216
2024-07-19,-0.007848305171647373,-0.006751174547939137,-0.005794614935035763,-0.005825610573255803,-0.0067531631601071085,-0.012612968706124172,-0.0031363470197096795,0.0,-0.004266580642260137
2024-07-22,0.00748142185797926,0.009476726887321717,0.016335328033048956,0.00855267496568209,0.007685299938449691,-0.00043780389056170994,3.1461721012712685e-05,0.0,0.02692437715890184
2024-07-23,-0.00028015798816392716,0.001772814248762565,0.0035289273886468294,0.00045972456847817095,0.003005045383703479,-0.010192842394666656,0.0032056091255713097,0.0,-0.0037129289649738663
2024-07-24,-0.012993622613050686,-0.02256548413576235,-0.026144832922051435,-0.017596852287919088,-0.011252103782403601,-0.0183989035803157,0.0009489963917553921,0.0,-0.03026010640246591
2024-07-25,-0.0017957932056331305,-0.006849841438171457,-0.008197363552356899,-0.006699760738090452,2.4875244789532443e-05,-0.00043581330653532074,0.0024128339142007616,0.0,-0.0006569117999139236
2024-07-26,0.020273586742423678,0.010091017964190107,0.012056174520372805,0.016182041872383417,0.029808560737196996,0.008652227509812739,0.01159754119781005,0.0,0.012743510902305206
2024-07-29,0.0011797378532901243,-0.00016985464108777417,1.79123799791026e-05,0.0005795200829161076,0.0028402976607489845,0.0005947119339503215,-0.0015811965744166414,0.0,0.004617454618078616
2024-07-30,-0.002266190781823426,-0.004069673888945653,-0.006738847294540017,-0.0017113409953058319,-0.0068168592248005686,-0.0054759156995573075,0.00043644604266820106,0.0,-0.02053262940083485
2024-07-31,0.002173135754078659,0.005359181874692779,0.012805034733519254,0.002613146721332501,0.004064992917667516,-0.00243519608171097,-0.005357870496407583,0.0,0.03987056713869138
2024-08-01,-0.0001680101549038456,-0.0027456245460525212,-0.007077081890563864,0.0004973854906173853,0.004501853796610781,-0.0002908076207224355,0.012328126440962352,0.0,0.016588018330020975
2024-08-02,-0.015179624724158809,-0.019844812952879303,-0.028099988474630362,-0.015377968208468637,-0.012184513384985487,0.0026166861384673864,0.012072927613834003,0.0,-0.039396828107083656
2024-08-05,-0.023186990267390344,-0.02333176616688225,-0.02550290663162062,-0.023408164750979392,-0.021736041061352872,-0.02457289013925539,0.002880369477400412,0.0,-0.023288805400885765
2024-08-06,0.005750542132364269,0.01124217342606952,0.01384034802925251,0.008310860186906976,0.0035294356116149896,-0.001,-0.0008640403826938255,0.0,0.017352147420107943
2024-08-07,-0.00099674678198959,-0.004943302334843935,-0.007437162054013047,-0.002975819648239683,0.0023419237020176056,-0.003647410715886034,-0.001877549701731859,0.0,-0.010996764036338523
2024-08-08,0.01087701315299613,0.020326490772558145,0.030042563101912192,0.014602977956362223,0.006153951172314716,0.02639980736924108,-0.0056393849158478835,0.0,0.04034888030867401
2024-08-09,0.0035287423983798943,0.0076634868174057435,0.008204483088348268,0.004900952855201592,0.002647455323230036,0.0008131373320804675,0.005228136606224438,0.0,0.0025511426186436968
2024-08-12,0.0007646289793290108,-0.002116815404272769,-0.0011133986069303684,0.00010199486284137363,0.0009994790685110778,-0.0027946377336306514,0.003487495129760797,0.0,-0.0014523217515843025
2024-08-13,0.003251992271899364,0.006586248073199441,0.010996893795060556,0.006125794483435648,0.0029552249974357783,-0.0013567767943678157,-0.017642094393971835,0.0,0.011942187004510661
2024-08-14,0.0038757330519971107,0.009325698461049465,0.009383198108503528,0.006434671972443375,0.002407818050822757,0.0046519237227248935,0.0006480585574952917,0.0,0.0025606582305148923
2024-08-15,0.005324723748633771,0.009038205714324444,0.013120723311598408,0.007963913042079154,-0.0010917807013256313,0.0013821523339841483,-0.022791572459853516,0.0,-0.001
2024-08-16,0.0037818635679524332,0.0017403327090595845,0.0027710728346438205,0.003028482165839954,0.0046604708790834335,-0.0016419972160061902,-0.0027026256968096505,0.0,0.0022123900056943407
2024-08-19,0.004211205458040102,0.005250550836504782,0.007158785744248508,0.0052216703870239895,0.0034964998590924505,0.005159611291863563,-0.002931796911720813,0.0,-0.001
2024-08-20,0.0004750227688634516,0.0007999668718029827,-0.00027973631971409075,0.0005571722161767851,-2.9585118889234092e-05,0.0007397362229018366,0.004411334286301086,0.0,0.0022779023727376177
2024-08-21,0.005133209578985064,0.0016283067888922113,0.0038573469832108654,0.003468544786341748,0.002512672316441848,0.0023700006057259353,-0.0039739629090924985,0.0,0.0023004897911574167
2024-08-22,-0.0025163825658381543,-0.00040246360353256885,-0.002415263777653856,-0.001062905348619333,-0.0022351097939423683,-0.001730151609577674,0.005063826514128186,0.0,0.003945339894081023
2024-08-23,0.0053763733977440385,0.007237373019783246,0.008016780784745466,0.005491390932318196,0.004588218586337603,0.0005764322629985793,-0.008944678791753223,0.0,0.014258188662658532
2024-08-26,0.004322136273547576,0.00180724604131488,0.0012651869855302787,0.0033990337788089857,0.005272821818048851,0.0031696622404849967,0.0019809963372351734,0.0,-0.0011899884311632547
2024-08-27,0.00140774439688264,0.0037416164690421286,0.003313104478452626,0.0030855376495353376,0.00038514723188784456,0.0018542114471551117,0.002186826387582762,0.0,0.004126527462411235
2024-08-28,-0.0008560044521932737,-0.0010651655631373127,-0.000750699078177346,-0.0013340989706417694,6.364650638131578e-05,-0.0015047315160012275,0.0075040418570292726,0.0,-0.012708013805274093
2024-08-29,0.003383103067935511,0.002941639550376689,0.002530894490574532,0.002843961668872001,0.004991973548969189,0.004049347352813036,0.00045035887413508223,0.0,0.005390196374408799
2024-08-30,0.007123487320489173,0.008532532121151128,0.008341471073116825,0.007728317390617442,0.007145875021375094,0.006287727699727424,-0.0017196401671896542,0.0,0.005662620486711284
2024-09-03,-0.0029755129912226006,-0.011883365306679133,-0.01124222975008184,-0.005275733242213561,0.00011768925291274477,-0.005215520746396048,0.007959735806630197,0.0,-0.03277263048800654
2024-09-04,0.004418662241362114,0.004396537074286889,0.005247051746030129,0.004558698629864107,0.00492206282154807,0.004450834925499969,0.00801274994986904,0.0,0.0015607687024997573
2024-09-05,-0.005797079647921059,-0.006746469701939774,-0.006822618308721165,-0.006499426957401044,-0.004955417755359929,-0.005501697557347749,0.0009129894047231514,0.0,-0.005573922041872922
2024-09-06,-0.00838592846981314,-0.011147831850423074,-0.01216637016365631,-0.010011186524310189,-0.008475118446603645,-0.012768661714586167,0.0014304585988487138,0.0,-0.024881113401538396
2024-09-09,0.0099237133425529,0.01397543779172973,0.013245753636412524,0.011367653973754015,0.009416971549510923,0.007557406473819841,-0.0002444636785677306,0.0,0.01351407104510332
2024-09-10,-0.00015068609326654108,-0.0029759070833635707,-0.001874883965980997,-0.0015622586335741044,0.00019240432335267246,-0.0011329872559865208,0.0016395668466418266,0.0,0.0023888081262675893
2024-09-11,-0.005250062149992828,-0.0012749873245147018,0.0021727063068675426,-0.004391632901342006,-0.006420563257170266,-0.006639496566778813,-0.009083595761280467,0.0,0.007347522129798783
2024-09-12,0.004623394985909765,0.006945736863035834,0.008330267273635877,0.005540559621900405,0.00446999916532742,0.008514139114147506,0.0013032241248071847,0.0,0.002148073926293508
2024-09-13,0.0064386832021246804,0.006437477787410833,0.006291572935376863,0.006624169759017019,0.005851754396638766,0.004956056880149393,-0.0024236149412586883,0.0,0.004976190001078233
2024-09-16,0.0035432230143131074,0.00704149672145788,0.006708198863382051,0.005145765779416534,0.0014969577596212929,0.0034534173472033193,-0.004629190807351367,0.0,0.010649545352799772
2024-09-17,-0.0052218909259854765,-0.004370568129944006,-0.003371563227757739,-0.0050085080311496845,-0.004931691936117241,-0.004474406860480534,-0.011625416622221859,0.0,-0.00265111149120397
2024-09-18,-0.003723694404331287,-0.004562592700378369,-0.0036449029403032604,-0.003785673880396387,-0.005134877853422056,-0.005393422408985896,-0.0005793648409801054,0.0,-0.0049055981952420375
2024-09-19,-0.0011948834784257876,0.005051591878295883,0.008519055429574643,-0.00034699447923940244,-0.0065561393010333075,0.00966455452494317,-0.007498610082019021,0.0,0.010300180559653576
2024-09-20,0.006665666208206607,0.0032585300623972253,0.0031478317336076844,0.005442999424023555,0.008837513599433846,-0.0010007723145981293,0.009193243121338136,0.0,0.006314591602645186
2024-09-23,0.0035344060142651714,0.005422374662770803,0.0023472557724934975,0.0040735275591804706,0.006729765537535349,-0.0005147946127197948,0.0022663226375754845,0.0,0.0026578704201411047
2024-09-24,-0.0026291509247874396,-0.0022314007990374696,-0.0032252081288840517,-0.002496076377366109,-0.0027220846517281593,-0.0030829602273133826,-0.0055845287508135685,0.0,-0.004463812130381799
2024-09-25,-0.0014122464608753997,0.00042855201267540105,-0.0012106291141784984,-0.0008168840166578452,-0.00014380961107293713,-0.003204131552248921,0.004782450437306039,0.0,-0.008290024975498297
2024-09-26,-0.0035855849032008246,-0.0031472999725009835,-0.0031704874377145526,-0.0038708626170652076,-0.004376641311549159,-0.0032932315083328886,-0.011762435145352402,0.0,0.005562280822021077
2024-09-27,0.0011950543323008868,-0.001020108675324486,-0.0020937244506614282,-0.0006741713291491744,0.0019481323574247415,-0.007450134590912507,-0.0062073633994513995,0.0,0.0034169007164384776
2024-09-30,0.0044828768895785265,0.004473338197452989,0.004385688306754026,0.004388109983143056,0.004805856468905862,0.0008569698905891566,0.005865203616156139,0.0,0.002968172862028413
2024-10-01,0.0008140301743843521,-0.00036379028678458605,-0.00047435496050294234,0.0006293240884748175,0.0035566461690978847,0.003039472082818774,0.003217720494174414,0.0,-0.0023222412050346902
2024-10-02,-0.0014702972175654194,0.0007147534220490067,0.0005120898687885027,-0.0005264448159693645,-0.0016865602897456274,-0.0015892112529837402,0.0012576836754094503,0.0,1.99879661281592e-05
2024-10-03,-0.005283024109168059,-0.005102576833767072,-0.007047392253480682,-0.005497629955609747,-0.0027066662513201786,-0.006343466984672785,-0.0005569464820930785,0.0,-0.004902718851937546
2024-10-04,-0.0009572923887504867,0.003938758047186132,0.005085304766225429,0.0007045664690575153,-0.0026089738247585467,-0.0015131431716292468,-0.008470882117737697,0.0,0.0046527841697932264
2024-10-07,-0.015312719901998633,-0.015564580123679766,-0.01695749065928391,-0.014896471217090451,-0.016443826059353808,-0.005339249879773584,-0.001350452036153858,0.0,-0.0058087452849430645
2024-10-08,0.005201703593020946,0.007371464702619874,0.00839765482789827,0.005450762244907778,0.005627252998216641,-0.005594995089653621,0.004273911537743771,0.0,0.007098226540891128
2024-10-09,0.005800517541693875,0.007516646781991237,0.007440271478880634,0.00624225413085218,0.005884760250700383,0.007732559550471732,-0.003856241146401237,0.0,0.003934883679409662
2024-10-10,-0.006056497911788422,-0.006188826326334224,-0.005054687695057126,-0.005998714423757466,-0.0065122882072715495,-0.008858725948037337,-0.009055639305994012,0.0,-0.0031863183394667954
2024-10-11,0.008119959006262657,0.010818014082461316,0.01028314000756161,0.008978052671906798,0.007961642206849013,0.0010905198684400927,-0.0008862752025690441,0.0,0.009766889382328446
2024-10-14,0.008153158030713814,0.004760794473682667,0.005044234381639159,0.006447338343478297,0.008228043279721022,0.0052597676028094936,0.003601180153030025,0.0,0.004150260384880769
2024-10-15,0.001701883334020029,0.00015182382205562614,-0.00015055429513873017,0.00056116212192248,-0.0004887169874671609,-0.006597827501739807,0.006078952427388992,0.0,-0.02591886816826029
2024-10-16,0.007845380714189098,0.004571088012097001,0.004486134963403015,0.007035123088428446,0.008664326363564035,0.0047836286767944615,0.001111227711410364,0.0,0.006937165716531588
2024-10-17,-0.003119619771303576,-0.0046914884253341374,-0.0012474913047400835,-0.003623431590734324,-0.0025345488778665674,0.0008733373208298851,0.0020656787641952262,0.0,-0.009497392917958512
2024-10-18,0.006257518061815546,0.012056897400813147,0.011047043076221764,0.009613965052758725,0.007950464450081145,0.002279730504508931,0.004849404636367063,0.0,0.02521902476356985
2024-10-21,-0.006280764089302962,-0.005811797186454663,-0.0042602081774107655,-0.0058845261052211184,-0.004163890702146419,-0.007526179132017597,0.0018527549021187335,0.0,-0.006074447226314218
2024-10-22,-0.006133984824537014,-0.008113109467160937,-0.009284191132194034,-0.008917935665652188,-0.0056499847471188315,-0.031965739157770234,-0.0005720690643442964,0.0,0.0040381284459134375
2024-10-23,-0.002162647337412421,-0.0005428063083838822,-0.0026634856005109337,-0.003295981925100279,-0.003479624325453496,-0.007332138511140056,0.005796163302626739,0.0,-0.0016207771182651445
2024-10-24,-0.013529408439119772,-0.008306745254771894,-0.0074403945751283125,-0.012199153450432655,-0.018177574966808285,-0.00926968905475874,-0.010751286958702318,0.0,-0.002995239140230378
2024-10-25,-0.009874714730717212,-0.014572604917450245,-0.011651069249828961,-0.01337635225734525,-0.013874175535262006,-0.007174048218333567,-0.005579945067815445,0.0,-0.009714097521133759
2024-10-28,0.004071591146283151,0.007883956131424617,0.005906486883122109,0.005879186212212098,0.004846372869603546,-0.005566734167446013,7.045940638323979e-05,0.0,0.0023109521659355585
2024-10-29,-0.00810560419026524,-0.006983034966089352,-0.004137483856419303,-0.007469168134964061,-0.0058346427476829886,-0.014591625262542058,-0.0018227655441430681,0.0,-0.008364500632787458
2024-10-30,-0.0022465599135084234,-0.0037244235353788044,-0.008721056670393506,-0.0011666872345810525,-0.0035010263860677836,-0.010752264151946803,-0.0007286218621584017,0.0,-0.007070696912698058
2024-10-31,-0.011238278332518904,-0.01473100632199538,-0.010901448069801542,-0.013560437789556064,-0.01499989688830888,-0.009209995107732695,-0.00014076314285235334,0.0,-0.00466569668664656
2024-11-01,-0.0042168243347934726,-0.002435059768080572,-0.0062381037198675285,-0.0018858352775018375,-0.003952617600885935,-0.012893551475308459,-0.009276083876462496,0.0,-0.0038331359167972276
2024-11-04,-0.0003576728801826252,-0.001278099581247505,0.0006655999090303828,-0.00030315797638164673,-0.0008174824206289784,-0.0007696565618902724,0.00041969930749607824,0.0,0.0015096564946909198
2024-11-05,0.010548195339360742,0.014481798378289145,0.013769284008262354,0.013212925741173501,0.010900038894638399,0.004011363866540288,0.003626481116701081,0.0,0.0100272918561922
2024-11-06,0.022208042949086303,0.038979373113377354,0.021304110868444023,0.03251173784181326,0.02441194510889835,0.016626268795242538,0.01437110509457597,0.0,0.01194113904313534
2024-11-07,0.008267418225282276,0.00011041587189104953,0.002016383070421059,0.003836725080587701,0.015217657733715171,0.005106827076179623,-0.00017089225994678842,0.0,0.00481200193659314
2024-11-08,0.004447298770236275,0.007942152529660334,0.012168512457164157,0.006779145877118233,0.0002627343213301416,0.002670463721187365,0.004357855314706963,0.0,0.01822631292231442
2024-11-11,0.0025229389552945867,0.0009822471450116027,0.0009678816437695177,0.004498046556946283,0.0009810871751640769,0.007343543436441892,0.005619386062509549,0.0,-0.0003910008584589947
2024-11-12,-0.0025985191691980936,-0.006327547254256913,-0.004038867452237714,-0.0017547523236434359,-0.0004900494634377686,0.0011548952419225887,0.0022681012694105705,0.0,-0.01675605874057904
2024-11-13,0.0015582633520169846,0.00018165069198885405,0.00042205616779471337,0.0010115616807632973,0.002736492253995809,0.001961567579537034,0.0027824551483983293,0.0,-0.00024714350327008475
2024-11-14,-0.012163369216059143,-0.008324699401215215,-0.008543412881381697,-0.01017689750491391,-0.012199282691097098,-0.017328936936395197,-0.005193712824833375,0.0,-0.009493784966635211
2024-11-15,-0.00971992597667328,-0.008810697000660339,-0.008774551833639208,-0.008226987341262834,-0.010110030983299573,-0.012633364960898088,0.0066711636231731545,0.0,-0.0188769490741643
2024-11-18,0.00478879145294563,0.004816651493667364,0.005769267846070376,0.004265439297259832,0.005714354976158253,-0.0031391314012470103,-0.0016816053931146074,0.0,0.0001362297617212827
2024-11-19,-0.0002816251683234242,0.002323714344063623,0.0015716656731633847,0.0006131297324518594,0.0006371942024571773,-0.0038519925771722356,0.0019496646094771554,0.0,-0.00022803637595056943
2024-11-20,0.0011703523858484092,-0.00037960612553319706,-0.0008733241362037062,0.0004999757792594887,0.0026738681077392917,0.001772811344144964,-0.0012468778524984782,0.0,0.003988703547713604
2024-11-21,0.014796147129541394,0.01692358346312431,0.016522679754533094,0.015947218531312823,0.014595331627627902,0.019328516252329578,5.148523521439309e-05,0.0,0.01837647505317465
2024-11-22,0.011075642964729189,0.007313154471232231,0.004302027751847679,0.0077855144459103385,0.011606746484719667,0.006967704829897781,-0.00022927614778462253,0.0,-0.006871233804935147
2024-11-25,0.0036540999195264256,-0.001572352745363043,-0.0009564549932843799,0.0008367001920529661,-0.0021409161909130498,0.0018853249173649675,-0.012964240631568053,0.0,0.004719719846292131
2024-11-26,0.004173617422652353,0.008382253118867339,0.008939954535831268,0.006436023571440174,0.005981477398852549,0.0007203104394438262,0.008715791018265548,0.0,0.0032083219189854026
2024-11-27,-0.006016293797560865,-0.007235217067639076,-0.004611250154213871,-0.007920780090445917,-0.011210435410683714,-0.002856080787452608,-0.008461948523718643,0.0,-0.0039051199391640047
2024-11-29,0.0028934073307191636,0.005412043154391682,0.006375686181970655,0.004389369449056813,0.004029379998874716,-0.0010392022290288457,-2.945252645707047e-05,0.0,0.005691958993234657
2024-12-02,-0.0038983698217876584,-0.004248608901181411,-0.004309551124536185,-0.0028448762487785074,-0.0037010400169805915,-0.006603000928267524,-0.010236059728253092,0.0,-0.00017157627156817463
2024-12-03,-0.0001295069694062432,0.001348811408097919,0.0010350223675067802,0.001068864771251146,0.00022725303098458676,-0.0035057233572400827,0.000800696283871308,0.0,0.0030734312821917007
2024-12-04,0.0072548448030256354,0.008148779320195932,0.004518220697851988,0.009878740666387493,0.0047481315184079356,0.006441660226539242,0.005989738926858899,0.0,0.014330395791290538
2024-12-05,0.0027522266793085053,-0.0013487938291652452,-0.0009528576471765221,0.0008369019137335194,0.0036011475000674673,-0.0011023001264831498,0.004944509476018208,0.0,0.0012364009268484234
2024-12-06,0.003112722840940265,0.003487854155035342,0.003440416295500363,0.0017485611014763447,-0.0002740776865508245,0.002658505222133981,0.0011113996582261254,0.0,-0.007986040481060268
2024-12-09,-0.01477813420686723,-0.01581604424525579,-0.015522004192413735,-0.015745025295331366,-0.015065170804899256,-0.014965879483102395,-0.015026012661206904,0.0,-0.00752080521716154
2024-12-10,-0.002617961964095652,-0.0022860794429420627,-0.004328640434584611,-0.0027776725589101067,-0.0016691050431696663,-0.02069474577947389,0.004990351782697138,0.0,-0.004207549023369125
2024-12-11,0.005788243414597714,0.008158586674621316,0.008621813424995867,0.008697542649015427,0.006389810224943926,0.004609752648557431,-0.0013419415841243623,0.0,-0.0032301405368348464
2024-12-12,-0.0035001605102954834,-0.005438018444371202,-0.005764239533531437,-0.004894116539804795,-0.0038567875470009684,-0.005997109270948509,0.001396032739647168,0.0,-0.005963750817428716
2024-12-13,-0.004537069751960307,0.0012646142018277783,0.0017345260386363883,-0.004727742090350533,-0.003379338418805425,-0.013737987055037306,0.00020624263756868533,0.0,0.0015707599361213906
2024-12-16,0.0002176022813730914,0.0036918521270939246,0.0008707080892427141,0.003280217444902231,0.003553218708713686,0.014107581431335335,0.003071181499202457,0.0,-0.0026085200514411187
2024-12-17,-0.0060970415224093225,-0.008555213085830082,-0.009849772483717158,-0.007620732320238054,-0.005537980838507171,-0.010446778894118899,-0.002903592406835733,0.0,-0.004264324868337931
2024-12-18,-0.03136713539011011,-0.029870657421393713,-0.031138016695062266,-0.03054210250722612,-0.03489185370278649,-0.04712837054658444,-0.0023639428326096934,0.0,-0.028717134423209063
2024-12-19,0.001580593171151674,0.0044270887969811495,0.00166862142253694,0.0023827804675589236,-0.0010350438175936527,-0.001,0.004022640585330756,0.0,-0.00350987414689999
2024-12-20,0.008761104410273257,0.006611568207056307,0.009231728656743418,0.006476405187348467,0.004993412841414359,0.0007510891840226694,0.0006424874412206282,0.0,0.009368508101362126
2024-12-23,0.0007250507541236625,0.00260218009743777,0.002763318132121656,0.002090490595999247,0.0005660905732160929,0.0010649319457300983,-0.005590760308382309,0.0,0.0005216049168794682
2024-12-24,0.013947872510318414,0.013682362696937816,0.013191636112336093,0.013989850110752586,0.015391840934103394,0.011393367086280144,0.003984120402351322,0.0,0.014776055704540225
2024-12-26,0.0004981482813942834,0.0014399550609141892,0.0007786787991436708,0.0008566316899625172,-4.112906313884798e-06,0.0011754766255184458,-0.000522090796636724,0.0,-0.0016904333569190096
2024-12-27,-0.009638610130493679,-0.011080798660023265,-0.010691614773289417,-0.010223314342734446,-0.009486549678768975,-0.009039773436098067,-0.0018607647461100886,0.0,-0.001
2024-12-30,-0.012684177731629366,-0.012323498803274444,-0.011640518364174002,-0.01235364163972812,-0.013634496584447525,-0.001,0.0011854355818083156,0.0,-0.012322246721371416
2024-12-31,-6.323636721506249e-05,-0.004558928430784218,-0.00327548502307743,-0.0027241539936402924,0.00012121718154893787,0.0,-0.0032839094542082854,0.0,-0.003277991485648554
2025-01-02,-0.0008519298000457016,0.001625756966678097,0.0014304212299692462,6.216548769336829e-05,-0.0004371343015514056,0.0,-0.0020183177512391754,0.0,-0.003932157348711441
2025-01-03,0.007093131706850879,0.011458495105706495,0.011633301151551484,0.008165438880418069,0.005874043803023996,0.0,-0.003436391216067135,0.0,0.01168339295333017
2025-01-06,-0.004621987179760901,0.005831607270326146,0.0037766024513224195,0.0015765931773672173,-0.0042700143847611794,0.0,-0.00584114633998125,0.0,-0.0027431009083903448
2025-01-07,-0.00659358892600978,-0.010130344533371699,-0.007597710622437101,-0.01044542792579186,-0.00872648480672585,-0.02270355016478516,-0.006510615939124543,0.0,-0.00824213405054977
2025-01-08,0.005282476309867075,0.007681101615718254,0.007459574935106979,0.007556155340044762,0.006012917538974259,0.032832082889354824,0.004358957003531973,0.0,0.0008559336691309832
2025-01-10,-0.01879049249177565,-0.01516788737008978,-0.016100653085096027,-0.017094597629687416,-0.017019727786308347,-0.018650466415198404,0.002125825710130643,0.0,-0.01868867536272419
2025-01-13,0.0009446259382089814,-0.004684000815180802,-0.0025568704041601495,-0.0032675527374262285,-0.0045210535968298,-0.001,-0.0049142469361813015,0.0,-0.0018895728335406913
2025-01-14,0.00664783964038228,0.002952113190690562,0.005771769789272612,0.004495954429880555,0.007461365219372602,0.01839073309313577,0.0055202447570111765,0.0,0.006975494384640558
2025-01-15,0.012791909477843122,0.018760671350930378,0.01979567091712091,0.017063302849154523,0.00759190138457001,0.0041543826454908395,0.001378528969971368,0.0,0.019294450414598676
2025-01-16,0.004388231009878864,0.0020031286210244405,0.00215617964516531,0.0028129946514031503,0.0036043138316163405,0.00321975391866696,-0.0014228757230338213,0.0,0.0021440541627369388
2025-01-17,0.00860478679553419,0.011336382140897707,0.010169055100542496,0.011030843688359654,0.008401897732635683,0.011368872155267686,0.0017622199634710083,0.0,0.004685649239801861
2025-01-21,0.013135258183369355,0.01816697838991763,0.01775044404947163,0.013940683692688314,0.013889100397972625,0.013250038567700824,0.00394485623365068,0.0,0.013372048007896306
2025-01-22,0.005408162349288328,0.010990945240631074,0.012464845830801995,0.007553247949709506,0.005863945662279161,0.0033939027424427066,0.0055805615930838715,0.0,0.012029985627226401
2025-01-23,0.008430638620921535,0.00993657374975005,0.007540331522654025,0.009292548347719861,0.008291432874558425,0.008639803261866762,-0.002757512853111304,0.0,-0.0014878716414655378
2025-01-24,2.5719982411765547e-07,-0.004439194454163538,-0.0040689909736758905,-0.003023568878735258,0.00016160043263886047,-0.001973098999454374,0.0020193741261374694,0.0,-0.00014274278343151905
2025-01-27,-0.007109494700264048,-0.018960817683054267,-0.010872639033462398,-0.01529171862940363,-0.00702143714492917,-0.007939186681737669,-0.010956874437324172,0.0,0.016384111395238505
2025-01-28,0.0007608654284510616,0.003608417329198962,0.007429207005332391,0.0021626248117175726,0.001685375046163714,-0.004331363245420078,0.0049326356750150815,0.0,0.019428427287409282
2025-01-29,0.002675167602726495,-0.0012456291131229993,0.000657755473605462,0.0016448082125832652,0.007386479839759094,-0.005871863260150637,0.004115033538905434,0.0,-0.0027092516736416106
2025-01-30,0.009867013202318807,0.009711517073368285,0.0145804129719108,0.011633100883254218,0.006837070453315714,0.013078472547099184,0.0009422325490655549,0.0,0.02645759710089544
2025-01-31,-0.003295703023516292,-0.007176164089336533,-0.00713228030470946,-0.005874752973256879,-0.005266691185690447,-0.007258988019809366,0.0022824073646157913,0.0,-0.0042301376460311515
2025-02-03,0.00354968297627472,-0.003757290150588173,-0.0035717187400044,0.0005140668380927534,0.0058907113669169064,-0.0067157942710372055,0.005762133155536895,0.0,-0.013396465974597755
